__metadata,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,AREA,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~273')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~273')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~273,273,JJ,03,06,03/06,10,46,1551,2,02,West,12,JJ-F12,1kg Blueberry Muesli,1609,1609,ST,6.70,10780.30,3652.43,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~274')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~274')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~274,274,JJ,03,06,03/06,10,46,1551,1,02,West,12,JJ-F12,1kg Blueberry Muesli,1779,1779,ST,6.70,11919.30,4038.33,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~275')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~275')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~275,275,JJ,03,06,03/06,10,46,1554,1,02,West,12,JJ-F12,1kg Blueberry Muesli,1445,1445,ST,6.70,9681.50,3280.15,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~276')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~276')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~276,276,JJ,03,07,03/07,10,47,1576,2,02,West,10,JJ-F12,1kg Blueberry Muesli,1682,1682,ST,6.70,11269.40,3818.14,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~277')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~277')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~277,277,JJ,03,07,03/07,10,47,1576,1,02,West,10,JJ-F12,1kg Blueberry Muesli,1776,1776,ST,6.70,11899.20,4031.52,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~278')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~278')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~278,278,JJ,03,07,03/07,10,47,1579,1,02,North,10,JJ-F12,1kg Blueberry Muesli,1175,1175,ST,6.70,7872.50,2667.25,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~279')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~279')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~279,279,JJ,03,07,03/07,10,47,1579,3,02,North,10,JJ-F14,1kg Raisin Muesli,400,400,ST,7.00,2800.00,556.00,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~280')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~280')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~280,280,JJ,03,07,03/07,10,47,1576,3,02,West,10,JJ-F15,1kg Original Muesli,1688,1688,ST,7.00,11816.00,2295.68,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~281')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~281')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~281,281,JJ,03,07,03/07,10,47,1579,2,02,North,10,JJ-F15,1kg Original Muesli,1681,1681,ST,7.00,11767.00,2286.16,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~282')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~282')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~282,282,JJ,03,07,03/07,10,47,1573,2,02,West,12,JJ-F12,1kg Blueberry Muesli,1668,1668,ST,6.70,11175.60,3786.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~283')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~283')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~283,283,JJ,03,07,03/07,10,47,1573,1,02,West,12,JJ-F12,1kg Blueberry Muesli,1698,1698,ST,6.70,11376.60,3854.46,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~284')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~284')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~284,284,JJ,03,07,03/07,10,47,1570,5,02,West,12,JJ-F12,1kg Blueberry Muesli,1690,1690,ST,6.70,11323.00,3836.30,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~285')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~285')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~285,285,JJ,03,07,03/07,10,47,1570,2,02,West,12,JJ-F12,1kg Blueberry Muesli,1739,1739,ST,6.70,11651.30,3947.53,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~286')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~286')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~286,286,JJ,03,07,03/07,10,47,1570,1,02,West,12,JJ-F12,1kg Blueberry Muesli,1528,1528,ST,6.70,10237.60,3468.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~287')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~287')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~287,287,JJ,03,07,03/07,10,47,1567,3,02,South,12,JJ-F12,1kg Blueberry Muesli,1484,1484,ST,6.70,9942.80,3368.68,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~288')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~288')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~288,288,JJ,03,07,03/07,10,47,1567,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1629,1629,ST,6.70,10914.30,3697.83,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~289')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~289')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~289,289,JJ,03,07,03/07,10,47,1567,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1529,1529,ST,6.70,10244.30,3470.83,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~290')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~290')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~290,290,JJ,03,07,03/07,10,47,1564,1,02,South,12,JJ-F12,1kg Blueberry Muesli,1578,1578,ST,6.70,10572.60,3582.06,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~291')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~291')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~291,291,JJ,03,07,03/07,10,47,1564,2,02,South,12,JJ-F12,1kg Blueberry Muesli,1513,1513,ST,6.70,10137.10,3434.51,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~292')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~292')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~292,292,JJ,03,07,03/07,10,47,1564,3,02,South,12,JJ-F12,1kg Blueberry Muesli,1673,1673,ST,6.70,11209.10,3797.71,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~293')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~293')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~293,293,JJ,03,07,03/07,10,47,1564,4,02,South,12,JJ-F12,1kg Blueberry Muesli,1365,1365,ST,6.70,9145.50,3098.55,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~294')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~294')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~294,294,JJ,03,08,03/08,10,48,1604,1,02,North,10,JJ-F13,1kg Strawberry Muesli,831,831,ST,6.80,5650.80,1894.68,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~295')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~295')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~295,295,JJ,03,08,03/08,10,48,1601,1,02,West,10,JJ-F13,1kg Strawberry Muesli,1396,1396,ST,6.80,9492.80,3182.88,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~296')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~296')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~296,296,JJ,03,08,03/08,10,48,1601,2,02,West,10,JJ-F13,1kg Strawberry Muesli,1346,1346,ST,6.80,9152.80,3068.88,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~297')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~297')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~297,297,JJ,03,08,03/08,10,48,1601,3,02,West,10,JJ-F13,1kg Strawberry Muesli,1351,1351,ST,6.80,9186.80,3080.28,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~298')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~298')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~298,298,JJ,03,08,03/08,10,48,1599,1,02,West,12,JJ-F13,1kg Strawberry Muesli,1588,1588,ST,6.80,10798.40,3620.64,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~299')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~299')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~299,299,JJ,03,08,03/08,10,48,1599,2,02,West,12,JJ-F13,1kg Strawberry Muesli,1384,1384,ST,6.80,9411.20,3155.52,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~300')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~300')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~300,300,JJ,03,08,03/08,10,48,1599,3,02,West,12,JJ-F13,1kg Strawberry Muesli,1664,1664,ST,6.80,11315.20,3793.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~301')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~301')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~301,301,JJ,03,08,03/08,10,48,1591,4,02,North,12,JJ-F13,1kg Strawberry Muesli,1664,1664,ST,6.80,11315.20,3793.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~302')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~302')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~302,302,JJ,03,08,03/08,10,48,1596,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1619,1619,ST,6.80,11009.20,3691.32,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~303')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~303')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~303,303,JJ,03,08,03/08,10,48,1596,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1724,1724,ST,6.80,11723.20,3930.72,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~304')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~304')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~304,304,JJ,03,08,03/08,10,48,1596,3,02,North,12,JJ-F13,1kg Strawberry Muesli,1447,1447,ST,6.80,9839.60,3299.16,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~305')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~305')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~305,305,JJ,03,08,03/08,10,48,1596,4,02,North,12,JJ-F13,1kg Strawberry Muesli,1746,1746,ST,6.80,11872.80,3980.88,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~306')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~306')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~306,306,JJ,03,08,03/08,10,48,1591,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1546,1546,ST,6.80,10512.80,3524.88,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~307')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~307')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~307,307,JJ,03,08,03/08,10,48,1591,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1718,1718,ST,6.80,11682.40,3917.04,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~308')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~308')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~308,308,JJ,03,08,03/08,10,48,1591,3,02,North,12,JJ-F13,1kg Strawberry Muesli,1642,1642,ST,6.80,11165.60,3743.76,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~309')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~309')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~309,309,JJ,03,09,03/09,10,49,1637,1,02,West,10,JJ-F13,1kg Strawberry Muesli,1199,1199,ST,6.80,8153.20,2733.72,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~310')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~310')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~310,310,JJ,03,09,03/09,10,49,1619,3,02,South,10,JJ-F13,1kg Strawberry Muesli,1554,1554,ST,6.80,10567.20,3543.12,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~311')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~311')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~311,311,JJ,03,09,03/09,10,49,1619,2,02,South,10,JJ-F13,1kg Strawberry Muesli,1481,1481,ST,6.80,10070.80,3376.68,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~312')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~312')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~312,312,JJ,03,09,03/09,10,49,1619,1,02,South,10,JJ-F13,1kg Strawberry Muesli,1466,1466,ST,6.80,9968.80,3342.48,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~313')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~313')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~313,313,JJ,03,09,03/09,10,49,1637,2,02,West,10,JJ-F15,1kg Original Muesli,1507,1507,ST,7.00,10549.00,2049.52,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~314')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~314')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~314,314,JJ,03,09,03/09,10,49,1641,1,02,North,10,JJ-F15,1kg Original Muesli,1429,1429,ST,7.00,10003.00,1943.44,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~315')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~315')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~315,315,JJ,03,09,03/09,10,49,1630,1,02,West,12,JJ-F13,1kg Strawberry Muesli,1385,1385,ST,6.80,9418.00,3157.80,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~316')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~316')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~316,316,JJ,03,09,03/09,10,49,1630,2,02,West,12,JJ-F13,1kg Strawberry Muesli,1412,1412,ST,6.80,9601.60,3219.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~317')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~317')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~317,317,JJ,03,09,03/09,10,49,1627,1,02,North,12,JJ-F13,1kg Strawberry Muesli,1694,1694,ST,6.80,11519.20,3862.32,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~318')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~318')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~318,318,JJ,03,09,03/09,10,49,1627,2,02,North,12,JJ-F13,1kg Strawberry Muesli,1428,1428,ST,6.80,9710.40,3255.84,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~319')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~319')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~319,319,JJ,03,09,03/09,10,49,1624,1,02,South,12,JJ-F13,1kg Strawberry Muesli,1602,1602,ST,6.80,10893.60,3652.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~320')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~320')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~320,320,JJ,03,09,03/09,10,49,1624,2,02,South,12,JJ-F13,1kg Strawberry Muesli,1653,1653,ST,6.80,11240.40,3768.84,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~321')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~321')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~321,321,JJ,03,09,03/09,10,49,1624,3,02,South,12,JJ-F13,1kg Strawberry Muesli,1573,1573,ST,6.80,10696.40,3586.44,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~322')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~322')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~322,322,JJ,03,09,03/09,10,49,1633,1,02,West,12,JJ-F13,1kg Strawberry Muesli,1648,1648,ST,6.80,11206.40,3757.44,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~323')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~323')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~323,323,JJ,03,09,03/09,10,49,1633,2,02,West,12,JJ-F13,1kg Strawberry Muesli,1551,1551,ST,6.80,10546.80,3536.28,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~324')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~324')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~324,324,JJ,03,09,03/09,10,49,1633,3,02,West,12,JJ-F13,1kg Strawberry Muesli,1688,1688,ST,6.80,11478.40,3848.64,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~325')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~325')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~325,325,JJ,03,10,03/10,10,50,1652,2,02,West,12,JJ-F15,1kg Original Muesli,1605,1605,ST,6.00,9630.00,2182.80,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~326')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~326')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~326,326,JJ,03,10,03/10,10,50,1652,1,02,West,12,JJ-F15,1kg Original Muesli,1826,1826,ST,6.00,10956.00,2483.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~327')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~327')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~327,327,JJ,03,10,03/10,10,50,1649,1,02,North,12,JJ-F15,1kg Original Muesli,1995,1995,ST,6.00,11970.00,2713.20,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~328')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~328')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~328,328,JJ,03,12,03/12,11,52,1711,1,02,West,10,JJ-F15,1kg Original Muesli,1494,1494,ST,7.00,10458.00,2031.84,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~329')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~329')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~329,329,JJ,03,12,03/12,11,52,1707,1,02,West,12,JJ-F15,1kg Original Muesli,1826,1826,ST,6.00,10956.00,2483.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~330')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~330')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~330,330,JJ,03,12,03/12,11,52,1707,2,02,West,12,JJ-F15,1kg Original Muesli,1962,1962,ST,6.00,11772.00,2668.32,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~331')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~331')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~331,331,JJ,03,13,03/13,11,53,1736,1,02,North,10,JJ-F15,1kg Original Muesli,1434,1434,ST,6.50,9321.00,1950.24,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~332')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~332')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~332,332,JJ,03,13,03/13,11,53,1736,2,02,North,10,JJ-F15,1kg Original Muesli,1775,1775,ST,6.50,11537.50,2414.00,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~333')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~333')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~333,333,JJ,03,14,03/14,11,54,1772,1,02,North,10,JJ-F15,1kg Original Muesli,1402,1402,ST,6.50,9113.00,1906.72,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~334')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~334')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~334,334,JJ,03,14,03/14,11,54,1768,2,02,West,10,JJ-F15,1kg Original Muesli,1588,1588,ST,6.50,10322.00,2159.68,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~335')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~335')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~335,335,JJ,03,14,03/14,11,54,1772,2,02,North,10,JJ-F15,1kg Original Muesli,1796,1796,ST,6.50,11674.00,2442.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~336')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~336')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~336,336,JJ,03,14,03/14,11,54,1768,1,02,West,10,JJ-F15,1kg Original Muesli,1627,1627,ST,6.50,10575.50,2212.72,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~337')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~337')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~337,337,JJ,03,14,03/14,11,54,1764,1,02,North,12,JJ-F15,1kg Original Muesli,1715,1715,ST,6.50,11147.50,2332.40,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~338')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~338')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~338,338,JJ,03,15,03/15,11,55,1794,1,02,North,10,JJ-F15,1kg Original Muesli,1532,1532,ST,6.50,9958.00,2083.52,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~339')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~339')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~339,339,JJ,03,16,03/16,12,56,1825,1,02,South,10,JJ-F12,1kg Blueberry Muesli,1528,1528,ST,6.70,10237.60,3468.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~340')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~340')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~340,340,JJ,03,16,03/16,12,56,1825,2,02,South,10,JJ-F12,1kg Blueberry Muesli,1718,1718,ST,6.70,11510.60,3899.86,EUR
